ltable_id,rtable_id,sensitive
171,49002,False
1975,23672,False
1502,40741,False
2039,18616,False
288,538,False
95,17325,False
1943,31572,False
1564,1045,False
1252,27004,False
107,29313,False
365,24268,False
1127,58264,False
1520,47068,False
2561,34174,True
566,22434,False
288,20657,False
1376,50152,False
1410,37921,False
681,24472,False
1205,60458,False
226,7934,True
317,5616,False
75,25703,False
499,43124,False
5,35628,False
939,19697,False
1534,14197,False
1559,42485,False
1669,57143,False
1159,57016,False
475,24530,False
282,20396,False
2527,30655,True
2320,30053,False
1373,9164,False
1979,4905,False
1202,37426,False
624,9182,False
2464,37102,True
1324,19024,False
2155,31430,False
1523,5033,False
1387,25484,False
164,62770,False
1293,60672,False
543,8019,False
2453,52393,True
997,2968,False
448,28005,False
444,3342,False
207,6853,False
1903,28909,False
95,50310,False
1780,4275,False
2519,51709,True
1747,31695,False
202,6703,False
1784,53455,False
458,36845,False
1973,2856,False
920,37967,False
121,17433,False
1942,63573,False
949,14517,False
765,3412,False
2584,35587,False
210,33696,False
1292,7528,False
1198,53717,False
2602,61661,False
1767,45496,False
1291,42166,False
931,43366,False
556,35137,False
2355,42537,False
2522,12433,True
394,6480,False
2537,49843,True
2336,31706,False
291,4332,False
2012,45419,False
1314,63581,False
1217,58482,False
1679,26007,False
1171,48629,False
1705,37544,False
739,24483,False
1298,3136,False
1618,39437,False
2449,30020,True
2614,11727,False
936,55483,False
1738,7894,False
1469,59069,False
572,27652,False
1496,57154,False
588,6128,False
1596,57725,False
1261,25504,False
1120,5095,False
480,47943,False
2542,61465,True
1176,17922,False
1835,40747,False
1347,44336,False
1689,11046,False
1476,9534,False
467,57439,False
1731,46217,False
1741,58249,False
971,17079,False
1755,5879,False
1543,19718,False
813,53493,False
104,45850,False
1790,49828,False
2579,15862,False
2496,49288,True
143,28064,False
2208,16366,True
2179,46688,True
1282,34040,False
277,32041,False
1593,37171,False
1953,24183,False
57,48058,False
1386,29479,False
1834,34498,False
1953,20274,False
1562,55149,False
845,10155,False
130,56580,False
1313,51231,False
40,43607,False
1348,17474,False
789,17578,False
1968,41358,False
203,12466,False
1974,30440,False
2117,63233,False
485,40597,False
581,53129,False
1464,43941,False
19,19231,False
423,49104,False
570,43474,False
1593,4338,False
1815,13394,False
1678,32262,False
77,59833,False
1462,57842,False
1079,55751,False
2186,11257,False
2490,24708,True
1768,34418,False
1133,27311,False
1792,53977,False
1131,52362,False
345,54693,False
1424,23224,False
1539,41701,False
1565,58156,False
2288,43501,True
770,10959,False
1990,48524,False
615,2629,False
2290,47386,True
1464,19269,False
1558,33123,False
566,27927,False
734,29250,False
2312,29125,False
1060,37291,True
831,33337,False
2257,31130,False
1725,608,False
785,51046,False
2450,56645,True
928,55527,False
2115,26796,False
417,11746,False
1783,40540,False
762,32503,False
1811,42885,False
810,33610,False
1167,25781,False
1723,31637,False
1477,28958,False
1814,51723,False
1651,5889,False
2031,41575,False
251,53359,False
729,21029,False
853,26084,False
1853,17524,False
1530,27496,False
505,62246,False
2033,25924,False
1734,25386,False
2489,53022,True
2317,44825,False
2467,52029,True
1441,39063,False
2075,61263,False
699,51028,False
2332,42751,False
2175,9229,False
2132,26538,False
1129,12119,False
867,54843,False
1098,60270,False
1068,17214,False
803,17201,False
355,37114,False
506,59316,False
499,17509,False
1450,48121,False
1794,22136,False
294,59546,False
1106,38,False
940,16731,False
1145,52285,False
890,25667,False
735,22565,False
651,63251,False
1159,57857,False
128,24343,False
2155,39984,False
1356,61063,False
686,7074,False
1760,10150,False
104,57889,False
1235,41317,False
1397,13183,False
1409,19684,False
1275,25692,False
209,35962,False
1527,14162,False
449,35387,False
976,43661,False
1095,25320,False
632,2892,False
853,10574,False
882,41952,False
2002,802,False
650,56184,False
108,23449,False
0,10247,False
1035,28054,False
1312,5795,False
1717,58889,False
2490,35233,True
652,39677,False
1444,43263,False
751,7073,False
54,51448,False
1678,53049,False
1598,23490,False
1193,12452,False
1329,12048,False
1061,40718,False
430,40579,False
1377,43907,False
2123,15377,False
1337,52789,False
1484,60135,False
2333,59732,False
710,16155,False
1685,43141,False
775,29695,False
1355,47917,False
928,63914,False
1799,63051,False
1409,47782,False
433,9343,False
183,60499,False
2579,1908,False
2455,64062,True
2480,51994,True
510,46906,False
98,58349,False
1953,61742,False
1954,18667,False
860,47248,False
753,24296,False
1128,56652,False
31,47584,False
1142,6050,False
1541,35472,False
1144,56104,False
480,44200,False
1016,35988,False
1456,19556,False
1975,28522,False
2182,59948,False
1799,21092,False
31,60744,False
1475,38337,False
559,10488,False
1782,36693,True
782,50143,False
2208,49500,False
1590,51528,False
1969,45386,False
2396,28322,True
1003,19954,False
1272,39447,False
684,18119,False
2024,48590,False
2018,32047,False
2060,38656,False
1349,56940,False
1543,18988,False
566,40954,False
670,13454,False
1467,11537,False
1314,32782,False
2195,17701,False
2095,50207,False
1454,17005,False
1603,26806,False
2041,13332,False
744,13461,False
1996,22931,False
2145,61597,False
2547,12969,True
1743,32840,False
102,52195,False
1062,56561,False
414,19479,False
749,45270,False
616,41806,False
2378,38980,True
2310,53793,False
846,4233,False
2472,53563,True
2364,14781,False
1149,8168,False
852,408,False
1699,1348,False
1324,7677,False
2291,46694,True
1436,16971,False
1564,5320,False
1440,33730,False
1732,35621,False
924,3121,False
472,38401,False
1122,24324,False
1133,24548,False
2233,25173,False
312,16017,False
2174,14995,False
1798,54449,False
731,64138,False
1341,31146,False
178,4298,False
1463,31661,False
1100,58893,False
843,28501,False
441,28619,False
2430,1866,True
956,6982,False
108,23226,False
1481,47683,False
1889,1018,False
616,45401,False
2134,47746,False
1094,23141,False
262,42585,False
2290,44552,True
1421,59956,False
1293,50109,False
872,46120,False
111,6020,False
1509,30922,False
2583,6975,False
810,31345,False
1244,50731,False
1715,12628,False
491,39188,False
356,61754,False
1834,11444,False
217,61579,False
1240,34514,False
781,17407,False
1534,23240,False
377,27297,False
788,20318,False
2592,45667,False
2026,56581,False
810,42860,False
600,28335,False
1902,26045,False
1362,1887,False
549,39490,False
1014,58830,False
691,12341,False
999,12070,False
451,31696,False
642,15790,False
26,52175,False
1517,60436,False
1380,13037,False
847,9663,False
1855,52014,False
1711,19932,False
2301,10631,False
455,46905,False
160,28791,False
647,38487,False
2048,31299,False
639,41327,False
1573,26908,False
1705,27506,False
101,26672,True
1913,35738,False
695,55465,False
1755,54148,False
2014,53996,False
1957,46319,False
752,57538,False
2365,8255,False
511,5337,False
1093,61162,False
1090,49946,False
345,12896,False
693,38115,False
377,53827,False
1526,28546,False
566,62441,False
2063,21862,False
1199,102,False
1695,46275,False
2507,5403,True
1814,52014,False
484,62102,False
2351,38593,False
1985,56813,False
1579,54434,False
2180,34207,False
1376,16753,False
775,22664,False
2230,54548,False
1591,50779,False
874,5265,False
643,52542,False
2597,1303,False
832,3260,False
1413,57260,False
1253,25522,False
1040,45283,False
810,13074,False
259,7033,False
576,48594,False
170,15532,False
1562,37447,False
1674,41629,False
2420,19019,True
915,61959,False
1363,32550,False
1873,2488,False
2187,28005,False
1127,56232,False
619,63356,False
1108,40422,False
1113,23330,False
1131,23257,False
2393,25538,True
1973,18453,False
2339,22852,False
1376,11385,False
1592,41642,False
901,21155,False
526,47498,False
2191,9091,True
1754,24271,False
931,37072,False
837,21161,False
997,47463,False
1707,14012,False
808,30385,False
1395,21794,False
2325,40376,False
1977,16923,False
1998,25579,False
1152,2065,False
1787,7491,False
851,40274,False
1073,23667,False
2153,52668,False
1454,19179,False
1089,7819,False
1587,45495,False
692,52070,False
1672,20661,False
1744,46793,False
1416,19863,False
2394,34523,True
801,26445,False
775,15983,False
1196,20972,False
1311,20446,False
1610,21763,False
2372,23049,False
674,31359,False
1643,25741,False
2303,42693,False
1100,41113,False
826,24888,False
1026,40832,False
502,23586,False
20,14220,False
58,39881,False
1085,18935,False
1436,26725,False
2040,6915,False
1192,50474,False
1643,30360,False
1184,36519,False
723,50024,False
18,28404,False
1751,43955,False
2277,23836,False
903,19714,False
1545,25167,False
1602,19810,False
1981,24092,False
1048,52948,False
1618,38950,False
2241,27624,False
893,29502,False
2438,1467,True
1410,33707,False
1281,29697,False
1585,2361,False
779,2325,False
1357,43588,False
2371,4524,False
1206,44759,False
1612,1370,False
1826,50869,False
856,15940,False
2131,16902,False
1702,35932,False
426,44899,False
1780,59481,False
1630,19466,False
1587,21212,False
1743,43549,False
1157,15238,False
1489,20027,False
1837,18734,False
24,33260,False
1109,20550,False
1362,26545,False
2300,19278,False
541,7797,False
1512,10635,False
1472,61369,False
2003,56662,False
0,59995,False
2128,63486,False
2205,54974,False
178,29784,False
1792,52662,False
775,34905,False
526,34865,False
2355,6494,False
674,42517,False
1298,46772,False
702,7219,False
2075,6033,False
1909,16883,False
941,50346,False
2426,55552,True
1868,5575,False
1852,28867,False
1364,3924,False
2374,52858,False
1962,32161,False
1526,40590,False
807,63951,False
2355,45980,False
964,28569,False
2469,57513,True
1152,60970,False
1168,17435,False
1717,24144,False
1834,32134,False
2103,40275,False
2604,5398,False
2465,50805,True
1884,48038,False
254,3284,False
1909,32880,False
2104,3553,False
1736,58461,False
332,56096,False
390,47280,False
849,43943,False
2528,55244,True
1852,57650,False
1306,33390,False
1661,2188,False
2485,58862,True
1288,7065,False
2589,55239,False
1807,37301,False
653,14957,False
1316,9895,False
2439,30401,True
2488,14455,True
1072,10479,False
1339,23193,False
1620,5651,False
2422,59374,True
1223,13679,False
2581,40484,False
1909,15578,False
2549,42707,True
639,46138,False
2464,58307,True
2523,57901,True
1873,27955,False
2281,28828,True
2355,37729,False
2220,50432,False
1823,24291,False
833,36983,False
1055,9205,False
2271,22134,False
2516,10017,True
1985,46927,False
556,17198,False
2304,3280,False
2239,54786,False
1665,16755,False
2444,37273,True
2369,48779,False
749,1530,False
390,15445,False
2320,26994,False
1001,56966,False
429,45199,False
1513,38239,False
1350,8852,False
1404,61633,False
2541,22397,True
1311,21430,False
1480,58261,False
1988,16146,False
1322,2617,False
2507,30996,True
1439,32587,False
12,27639,False
571,63337,False
279,11308,False
1800,63998,False
2168,15861,False
1714,7806,False
1731,48449,False
1226,6692,False
1670,54057,False
1143,38005,False
227,61239,False
1700,40206,False
2303,34567,False
35,736,False
1287,26023,False
970,39305,False
2296,64252,False
1103,48586,False
1142,53521,False
1825,20916,False
2350,15188,False
1208,60454,False
1019,10378,False
788,60919,False
2412,39817,True
611,31398,False
1436,26148,False
2133,35696,False
1180,8378,False
287,53580,False
1497,52560,False
1697,43934,False
2602,350,False
594,31841,False
1523,480,False
1534,6711,False
2508,34105,True
1264,3916,False
238,48938,False
2344,63209,False
2363,44320,False
2034,13809,False
974,51754,False
2293,40696,True
1120,2636,False
1897,52336,False
2491,61448,True
1267,64014,False
138,59253,False
1949,34166,False
1954,22542,False
1424,63245,False
256,4794,False
1928,60167,False
2521,24468,True
946,31631,False
832,22920,False
589,13321,False
78,45743,False
72,46788,False
2243,18680,False
399,42353,False
1883,50459,False
2080,44932,False
2410,14934,True
1643,36140,False
237,3615,False
2469,35144,True
2194,27857,False
2512,41374,True
994,30542,False
369,33925,False
1828,52858,False
1082,56576,False
1487,40895,False
2315,61923,False
2527,52394,True
1913,62474,False
586,53152,False
1121,27395,False
1309,6673,False
1419,31545,False
366,47878,False
1668,11605,False
190,17458,False
2200,35543,False
360,35232,False
636,9837,False
1068,33405,False
841,20453,False
384,16552,False
1533,36969,False
512,22804,False
2381,15073,True
1312,62663,False
471,32508,False
988,3052,False
72,53620,False
652,59561,False
298,13440,False
2411,49871,True
1250,41455,False
1012,53442,False
1873,10124,False
1386,56687,False
2480,41380,True
2263,10617,False
1034,18404,False
863,10116,False
1020,59336,False
2381,10145,True
2012,36713,False
254,28465,False
2332,26321,False
2211,53506,False
1086,49300,False
970,21296,False
1990,4837,False
797,6054,False
1498,8893,False
1225,12196,False
1390,4869,False
2207,40341,False
846,37982,False
1559,1922,False
691,54213,False
362,53278,False
1936,7122,False
923,32495,False
1623,41538,False
19,20501,False
50,36942,False
1090,51313,False
1035,12975,False
95,45920,False
130,9413,False
1814,43198,False
1521,24786,False
2383,39172,True
1597,47893,False
2464,60954,True
7,40754,False
2121,16718,False
2461,2995,True
953,18974,False
2057,39280,False
610,21742,False
1424,33250,False
119,30824,False
1117,11131,False
211,58881,False
2097,47431,False
1330,63560,False
1092,2257,False
1214,31909,False
1235,37119,False
2284,16294,True
2087,48189,False
2442,21004,True
1034,21312,False
633,57870,False
429,25318,False
2400,58249,True
464,23614,False
1593,43183,False
1520,51853,False
1787,845,False
320,19991,False
1801,53571,False
744,26006,False
491,62038,False
502,39809,False
1999,44980,False
1670,12211,False
1558,14780,False
1298,12610,False
1391,40182,False
777,50362,False
1651,2603,False
2442,63194,True
2614,21508,False
1558,27899,False
431,63430,False
397,2300,False
1126,57363,False
549,36685,False
517,54533,False
1008,35608,False
1017,8339,False
1804,17096,False
1885,20292,False
423,52451,False
1631,5481,False
902,19657,False
1932,58042,False
1755,1694,False
725,45155,False
140,58484,False
2247,43317,False
1662,56859,False
1164,56257,False
1959,29124,False
1283,30066,False
1384,2319,False
1982,7390,False
777,30928,False
1880,30233,False
212,202,False
2329,53468,False
2375,54093,False
1797,47120,False
810,12692,False
837,62156,False
1638,37898,False
1868,56627,False
1461,19000,False
2518,19394,True
550,15344,False
944,54883,False
625,56320,False
475,20578,False
1092,20495,False
2520,15100,True
1655,55725,False
2201,38349,False
79,56170,False
357,5885,False
1421,32433,False
585,38105,False
1874,27412,False
2346,54044,False
1375,57774,False
2346,56511,False
1722,18409,False
538,63164,False
1027,24729,False
1953,15825,False
1171,13695,False
1120,30736,False
732,10963,False
400,7044,False
158,62562,False
1681,28365,False
399,43123,False
803,23930,False
1849,19456,False
1010,54772,False
2476,14264,True
1197,13170,False
1425,36372,False
1290,15497,False
760,27778,False
2088,62478,False
1090,7301,False
846,6327,False
1324,46873,False
993,1302,False
2536,57073,True
843,12160,False
1814,58359,False
1768,11446,False
2581,29107,False
1439,11591,False
603,37100,False
1283,57284,False
2218,14364,False
584,38294,False
2106,51307,False
2247,47173,False
1349,52718,False
670,4938,False
1384,40251,False
566,11154,False
75,62801,False
1471,6626,False
1996,25155,False
430,27129,False
304,28669,False
1675,19902,False
1376,56038,False
1312,60457,False
2347,46865,False
1807,4845,False
1954,61955,False
916,3029,False
1119,32912,False
1550,30160,False
1562,28232,False
1192,61354,False
2193,51553,False
1458,1699,False
1420,12930,False
879,23897,False
1466,42086,False
609,19152,False
2213,22536,False
1687,23813,False
1760,29219,False
1715,43234,False
2151,46306,False
1408,34614,False
1392,61305,False
618,60337,False
995,50420,False
1977,22420,False
402,32720,False
234,47739,False
168,32180,False
599,60996,False
1254,20320,False
1257,63304,False
1722,35980,False
1697,35418,False
612,631,False
2470,63410,True
1123,3224,False
1562,38081,False
2249,6288,False
2266,41275,False
1678,54555,False
2403,56218,True
1124,43912,False
1176,32801,False
1069,28716,False
1379,23134,False
1203,58674,False
1498,21536,False
1553,38493,False
37,16964,False
2279,25603,False
1751,33161,False
1023,13699,False
1043,59623,False
1855,58359,False
473,33453,False
1409,14065,False
1868,33396,False
1881,11336,False
2594,17238,False
1913,12036,False
1556,54759,False
1023,175,False
566,8520,False
1587,46443,False
19,56999,False
2518,26664,True
852,12171,False
664,31853,False
99,1097,False
2533,54287,True
1077,11905,False
851,64234,False
1696,32559,False
1073,20073,True
1752,9352,False
2482,1698,True
585,37306,False
1823,32788,False
2566,27721,True
2357,44705,False
1209,58534,False
461,6044,False
1743,3762,False
632,31478,False
529,38705,False
1273,41742,False
776,16187,False
1837,26068,False
1011,51725,False
1815,10125,False
1973,39321,False
1678,58725,False
2583,60231,False
1825,25352,False
1253,32554,False
715,56790,False
601,46964,False
241,45056,False
949,19658,False
866,61629,False
1139,20209,False
2227,30000,False
2564,11693,True
1755,22278,False
2425,17479,True
1852,40801,False
1707,25973,False
604,32514,False
1468,35053,False
1954,32994,False
1703,32523,False
772,34825,False
1514,3997,False
2054,17170,False
1353,12010,False
2153,2271,False
2503,1899,True
1485,61251,False
1499,17943,False
945,45958,False
1194,49974,False
862,25591,False
1676,3153,False
493,30591,False
1222,63526,False
437,53465,False
862,53652,False
1212,18328,False
1707,18262,False
1439,10458,False
491,8016,False
491,3477,False
2607,55931,False
876,15111,False
123,13593,False
374,56983,False
1157,6838,False
1022,27594,False
1313,42336,False
2309,55696,False
802,63067,False
2533,58305,True
1152,14425,False
1393,23785,False
547,43926,False
1205,23176,False
542,39223,False
2523,60045,True
1545,33774,False
928,42595,False
1324,51306,False
1930,58870,False
19,47851,False
2093,7698,False
1171,33224,False
1386,59839,False
1313,44736,False
375,11375,False
1356,37563,False
65,36023,False
1268,22587,False
482,60804,False
367,21336,False
2050,25318,False
1153,15468,False
1912,47172,False
919,20607,False
1109,9631,False
1921,2179,False
1707,22838,False
2320,27481,False
1409,54177,False
1410,46194,False
2070,13873,False
1996,18810,False
1609,38377,False
2146,23913,False
213,11090,False
1492,52152,False
292,36435,False
2407,46580,True
1873,14270,False
1171,31156,False
2280,28097,True
185,50977,False
1388,56423,False
297,33641,False
399,25084,False
2604,48635,False
2308,6215,False
1298,61292,False
1405,6260,False
1829,11839,False
1616,47976,False
1774,31872,False
2607,6440,False
2447,21309,True
1498,3339,False
417,438,False
1859,49284,False
1424,47516,False
1681,48750,False
32,3750,False
1785,55794,False
1979,852,False
2605,49534,False
1379,33455,False
1209,50348,False
377,22360,False
1125,13278,False
1277,3459,False
2109,21949,False
2001,48578,False
1562,56082,False
1318,18636,False
2382,29765,True
828,38409,False
1524,5896,False
2494,34781,True
616,37413,False
856,10738,False
323,38419,False
1588,40015,False
536,42283,False
57,20120,False
56,3408,False
1407,37777,False
1136,36527,False
1587,39600,False
2419,52401,True
2495,28743,True
954,7355,False
2565,54174,True
2286,591,True
2149,49672,False
2233,35680,False
2493,46711,True
511,2121,False
1602,16978,False
2144,2422,False
203,3526,False
846,42658,False
1458,20310,False
936,58504,False
1825,24855,False
49,45165,False
2067,34306,False
2164,42129,False
1953,35251,False
859,26191,False
499,21548,False
1416,24558,False
906,35785,False
2169,45289,False
1247,23369,False
1708,44720,False
1503,20684,False
1410,34988,False
9,48916,False
1990,665,False
1582,13943,False
2489,12240,True
1517,7285,False
1699,26501,False
1380,28539,False
944,16179,False
1331,29339,False
1477,37770,False
531,31124,False
1284,30866,False
822,59931,False
407,46206,False
296,56875,False
354,31370,False
1852,4615,False
1979,56589,False
2037,31181,False
600,31289,False
18,41395,False
949,21146,False
8,16621,False
1719,62790,False
107,37045,False
1215,47367,False
1384,30340,False
1682,11053,False
2480,18973,True
266,32065,False
1175,11925,False
1706,28331,False
521,9732,False
1842,7560,False
67,54803,False
1056,3533,False
1673,1605,False
831,45149,False
1152,61884,False
211,47337,False
2223,55569,False
1258,61006,False
1798,35965,False
399,9558,False
2373,4821,False
1439,11770,False
1824,17031,False
1436,21547,False
1068,15106,False
1481,35364,False
1248,61491,False
1165,48367,False
1669,49853,False
1912,30077,False
2531,43824,True
339,15267,False
1615,49276,False
962,60878,False
2124,14379,False
1613,32451,False
2337,56032,False
983,41640,False
1681,33044,False
527,32599,False
2428,35418,True
486,62792,False
2259,61480,False
1651,60389,False
1129,48795,False
1855,51723,False
1814,55598,False
292,34718,False
1345,46030,False
230,30507,False
2568,34209,False
494,59281,False
1589,58001,False
895,31188,False
1373,11648,False
2409,35768,True
1612,47632,False
1181,11058,False
1123,7993,False
1755,60784,True
95,9393,False
1994,56835,False
1460,16703,False
1601,5714,False
2104,45880,False
1091,61245,False
2454,49584,True
1267,16461,False
301,41439,False
1123,12859,False
182,37919,False
2313,24789,False
1,63691,False
2237,14232,False
1321,26813,False
1851,29044,False
1967,37605,False
851,42884,False
713,2073,False
1183,29470,False
2047,5536,False
1496,23476,False
1092,27476,False
1782,12433,False
2462,26088,True
1009,48150,False
266,8719,False
95,26863,False
1887,32077,False
269,24369,False
1332,26813,False
1148,9099,False
1454,10370,False
1368,1114,False
1479,2187,False
775,46513,False
2064,41163,False
2125,19081,False
216,14534,False
798,40895,False
1487,43237,False
478,53947,False
214,61497,False
131,32384,False
1828,18629,False
443,27184,False
945,41774,False
18,58016,False
2256,32701,False
1410,17345,False
1192,28743,True
1179,48192,False
2452,37291,True
1120,1050,False
509,13804,False
449,54040,False
1730,40174,True
955,55924,False
1409,63654,False
795,43203,False
1767,40470,False
1123,24395,False
737,42142,False
1365,49905,False
1093,54376,False
2433,54929,True
1100,50509,False
1523,61796,False
171,55681,False
1439,2019,False
1037,10615,False
450,64008,False
487,7179,False
584,15582,False
1711,4604,False
1533,40781,False
1383,53122,False
1055,12697,False
924,6775,False
1534,1958,False
1834,33962,False
2601,18153,False
1298,57661,False
605,9498,False
1350,26155,False
29,23471,False
1137,26916,False
2274,37353,False
1297,25608,False
1356,20027,False
1341,17775,False
624,55008,False
2365,42325,False
1727,41694,False
1677,3662,False
180,1692,False
2507,31972,True
1313,44554,False
229,51552,False
1140,63410,True
1123,17017,False
2366,61438,False
831,33086,False
1766,56495,False
1254,13518,False
2398,47856,True
974,53255,False
757,45347,False
2267,46474,False
692,10704,False
614,63669,False
1932,54561,False
2215,55867,False
1030,40736,False
403,2398,False
601,8265,False
1525,26333,False
2376,1826,True
2559,27362,True
1541,13512,False
1982,10337,False
2269,55481,False
1198,51677,False
90,62171,False
370,44696,False
1571,27054,False
971,11886,False
2332,1796,False
2180,37067,False
1385,36873,False
1699,59573,False
1663,47064,False
256,8734,False
1328,55529,False
559,7582,False
956,48551,False
1820,55680,False
505,46433,False
1215,511,False
129,36727,False
1918,17229,False
170,61536,False
1798,50666,False
1236,33289,False
964,59709,False
2216,40188,False
1469,61588,False
2601,28369,False
1703,19060,False
500,31199,False
1437,4215,False
2502,2757,True
2181,16909,False
1078,29155,False
2175,9974,False
1649,12750,False
1693,55945,False
101,47765,False
361,3542,False
2202,22255,False
757,10999,False
1549,40093,False
2349,35351,False
2379,47501,True
2266,62906,False
1871,20025,False
1512,53486,False
437,50801,False
1444,9843,False
2146,28916,False
2215,56028,False
1260,14822,False
1643,38474,False
401,44728,False
136,16083,False
2455,52647,True
1167,27081,False
2277,11193,False
732,22732,False
660,19535,False
2258,58291,False
1399,9741,False
1189,40839,False
830,49535,False
2268,52156,False
1879,38911,False
1555,16585,False
1718,19053,False
2082,50313,False
1448,59124,False
1995,8051,False
1299,3011,False
1170,54383,False
2435,9501,True
1424,53469,False
2408,52035,True
1996,13191,False
1419,1184,False
656,1408,False
1681,20792,False
2247,34054,False
1360,4405,False
1467,38749,False
2176,57214,False
411,60797,False
498,16262,False
1903,16068,False
1281,55119,False
1298,17629,False
738,59105,False
1185,17317,False
1981,18476,False
177,31773,False
1726,26110,False
1746,59482,False
1612,62311,False
1129,36995,False
1772,384,False
299,52277,False
2346,35523,False
1345,41766,False
1966,7744,False
743,50907,False
570,47930,False
1506,57484,False
1090,52960,False
2404,11068,True
1061,49441,False
298,51769,False
2090,40988,False
959,23058,False
1612,35865,False
79,51893,False
464,26380,False
99,51471,False
989,8345,False
921,23617,False
978,60443,False
1177,24429,False
943,11389,False
1415,36452,False
1207,13838,False
384,6681,False
2208,52870,False
1140,11047,True
2481,64195,True
1752,53270,False
1725,12346,False
1487,55705,False
2493,47322,True
1534,59026,False
150,44670,False
2431,33379,True
1238,18951,False
99,46435,False
474,54081,False
1209,46432,False
597,25820,False
236,54263,False
2483,57739,True
536,33915,False
729,1277,False
1318,22832,False
1435,64195,False
2303,36480,False
2586,23661,False
1865,52306,False
1802,57461,False
756,12804,False
1336,41533,False
1433,2076,False
225,55769,False
2094,53637,False
496,26789,False
237,20458,False
1473,49234,False
881,33515,False
1612,49415,False
1190,41249,False
2050,32605,False
1214,13187,False
1159,47148,False
573,36374,False
486,61642,False
1346,61658,False
1256,1506,False
1178,14415,False
2502,31576,True
1152,15099,False
925,39813,False
554,18854,False
879,62836,False
1043,7198,False
1612,35666,False
1068,10163,False
1460,32449,False
129,29113,False
995,36034,False
1531,30616,False
857,59965,False
151,40350,False
206,17683,False
1237,15288,False
1973,11856,False
836,36246,False
1984,48841,False
1872,54481,False
1006,46563,False
2080,33000,False
136,20254,False
453,18765,False
280,32114,False
766,2168,False
156,61429,False
1093,50448,False
1913,16369,False
1047,9422,False
846,3537,False
1865,12319,False
1041,39347,False
591,54129,False
973,50248,False
87,2773,False
1561,45266,False
2435,49687,True
219,45743,False
1692,10167,False
163,12570,False
2332,55458,False
1191,27035,False
1990,49448,False
1329,53357,False
171,60990,False
1008,6080,False
1024,39417,False
1532,22399,False
1580,1739,False
2240,39365,False
609,23293,False
1602,11924,False
1688,6881,False
2360,108,False
1090,44119,False
2520,62371,True
1749,41392,False
2182,8018,False
2573,37817,False
2263,7093,False
1319,49970,False
2605,9557,False
2388,24302,True
400,11181,False
2352,61804,False
48,61164,False
1686,25534,False
757,49386,False
2356,22097,False
570,22490,False
691,28435,False
668,6412,False
379,19882,False
2271,10769,False
2608,28440,False
1424,43777,False
630,26732,False
110,36491,False
2119,40502,False
1324,3480,False
899,46239,False
571,39034,False
2285,5091,True
646,43215,False
53,45114,False
1773,22911,False
1105,22885,False
2246,5444,False
1906,40385,False
1424,14217,False
1524,10682,False
1448,12368,False
2591,39604,False
2119,36218,False
2374,10586,False
1762,59608,False
434,28108,False
1953,57519,False
1933,59806,False
1120,56923,False
69,7822,False
2424,21743,True
421,37362,False
1409,47623,False
1510,47707,False
1886,63247,False
585,63584,False
19,25978,False
948,3696,False
258,25094,False
657,22340,False
1973,61056,False
2279,23749,False
1963,41543,False
1231,42551,False
1424,28751,False
880,6515,False
968,2891,False
2269,2202,False
391,16055,False
578,35609,False
851,39652,False
56,13782,False
1058,30228,False
1868,46862,False
